rank,adm_nm,signgu_nm,adm_cd2,total_score,demand_score,target_fit_score,competition_score,accessibility_score,parking_score,industry_fit_score,cat_store_count,pop_total,target_pop,target_ratio,location_quotient,dong_daily_ridership,cat_avg_subway_dist,cat_avg_comp_300m,dong_total_parking_capacity,parking_capacity_per_store,signgu_cd,area_km2,pop_density,total_stores,store_density_km2,avg_dist_to_subway_m,ratio_stores_in_subway_zone,dong_station_count,dong_parking_lot_count,avg_parking_capacity_300m,category_entropy,cat_ratio_subway,cat_avg_parking_300m,store_share_in_dong,pop_per_store,target_pop_per_store,query_industry,query_target_age,industry_label,target_demographic_label,category_type
95,대구광역시 중구 대봉2동,중구,2711069000,46.6,41.61,49.4,42.45,90.4,21.31,21.81,8,5933,1894,0.3192,0.726,3410.6,214.2,3.1,179,0.6,27110,0.2744,21621.7,300,1093.3,300.2,1.0,1,8,220.2,1.8838,1.0,187.1,0.0267,659.2,210.4,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
96,대구광역시 동구 신천4동,동구,2714058000,46.23,58.32,38.99,9.9,44.03,97.58,30.87,53,12937,3700,0.286,0.819,0.0,697.0,3.7,6933,3.94,27140,0.7957,16258.6,1759,2210.6,655.2,0.3627,0,85,2660.8,1.7119,0.2642,2466.0,0.0301,239.6,68.5,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
97,대구광역시 중구 성내2동,중구,2711057500,45.95,47.95,21.48,1.34,78.39,90.71,62.42,108,9263,2499,0.2698,1.118,0.0,310.9,10.4,6799,2.59,27110,0.9226,10040.1,2628,2848.5,283.2,0.933,0,67,2751.4,1.6254,0.9537,2085.3,0.0411,85.0,22.9,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
98,대구광역시 서구 평리4동,서구,2717065000,45.88,61.71,54.63,39.76,26.24,31.17,34.23,30,15025,4526,0.3012,0.86,0.0,1254.1,2.3,553,0.58,27170,0.7453,20159.7,950,1274.7,1310.9,0.0,0,29,308.6,1.72,0.0,265.5,0.0316,484.7,146.0,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
99,대구광역시 중구 동인동,중구,2711051700,45.47,47.95,27.25,1.0,43.36,89.86,100.0,104,10997,3034,0.2759,2.683,0.0,639.2,47.8,2997,2.84,27110,0.9707,11328.9,1055,1086.8,664.1,0.1223,0,30,902.8,1.8018,0.0577,1829.1,0.0986,104.7,28.9,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
100,대구광역시 달서구 월성2동,달서구,2729060200,45.13,31.98,38.52,69.8,18.86,63.42,81.88,24,13435,3835,0.2854,1.434,0.0,1996.5,0.2,2943,6.47,27290,7.6185,1763.5,455,59.7,1831.7,0.0,0,41,250.2,1.7894,0.0,195.9,0.0527,537.4,153.4,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
101,대구광역시 남구 대명10동,남구,2720065000,45.06,50.97,15.57,13.6,84.57,50.54,68.79,29,7805,2085,0.2671,1.213,15387.0,382.0,3.1,444,0.68,27200,0.5166,15108.4,650,1258.2,375.5,0.8677,1,12,574.8,1.8044,0.8621,628.7,0.0446,260.2,69.5,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
102,대구광역시 서구 비산7동,서구,2717061000,44.82,40.94,38.25,46.31,59.57,44.73,45.3,29,9260,2708,0.2924,0.969,2543.2,525.4,0.8,1162,1.43,27170,2.584,3583.6,815,315.4,513.8,0.4699,1,25,189.6,1.6054,0.3448,230.0,0.0356,308.7,90.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
103,대구광역시 동구 신암3동,동구,2714053000,44.63,43.69,31.41,67.62,39.8,59.39,31.88,12,11150,3126,0.2804,0.824,0.0,801.9,1.2,616,1.56,27140,0.6012,18546.2,396,658.7,734.3,0.0581,0,13,452.5,1.8895,0.0833,522.2,0.0303,857.7,240.5,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
104,대구광역시 동구 해안동,동구,2714068500,44.55,40.2,26.85,58.9,46.84,20.0,92.62,29,12925,3513,0.2718,1.662,11140.2,936.8,0.6,480,1.01,27140,13.264,974.4,475,35.8,755.4,0.0589,2,23,160.5,1.8161,0.069,73.7,0.0611,430.8,117.1,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
105,대구광역시 북구 관음동,북구,2723075000,44.54,37.78,61.07,50.84,21.54,43.32,58.05,23,13689,4276,0.3124,1.072,0.0,1595.1,2.0,1198,2.05,27230,3.0672,4463.0,584,190.4,1468.8,0.0,0,23,374.4,1.7842,0.0,180.0,0.0394,570.4,178.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
106,대구광역시 북구 산격2동,북구,2723062000,43.69,40.84,37.31,18.96,17.52,99.13,85.91,70,9376,2710,0.289,1.507,0.0,2912.1,2.3,10440,8.27,27230,2.3539,3983.2,1263,536.6,2945.4,0.0,0,84,2052.4,1.5111,0.0,2176.7,0.0554,132.1,38.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
107,대구광역시 남구 대명4동,남구,2720059000,43.59,46.07,17.72,20.8,67.25,72.08,58.05,25,9003,2386,0.265,1.072,7282.1,486.4,2.9,1742,2.74,27200,0.76,11846.1,635,835.5,536.5,0.3512,1,20,496.8,1.7378,0.48,481.0,0.0394,346.3,91.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
108,대구광역시 남구 봉덕3동,남구,2720055000,43.53,44.29,49.26,14.93,41.41,38.16,81.21,45,14003,4161,0.2972,1.426,0.0,753.9,3.5,902,1.05,27200,3.0696,4561.8,858,279.5,904.0,0.1096,0,23,221.5,1.8839,0.1556,242.3,0.0524,304.4,90.5,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
109,대구광역시 북구 대현동,북구,2723064500,43.52,58.89,32.62,17.95,34.09,31.98,83.22,43,15618,4260,0.2728,1.461,0.0,1065.0,3.5,786,0.98,27230,0.855,18266.7,801,936.8,879.3,0.1423,0,23,239.0,1.7877,0.0465,192.2,0.0537,355.0,96.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
110,대구광역시 동구 방촌동,동구,2714067000,42.9,51.51,35.98,63.09,27.92,25.07,40.94,20,16714,4579,0.274,0.92,0.0,1065.1,1.4,638,1.08,27140,1.2248,13646.3,592,483.3,972.5,0.0,0,22,212.6,1.7373,0.0,119.8,0.0338,795.9,218.0,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
111,대구광역시 중구 성내1동,중구,2711056500,42.77,52.62,6.31,0.34,86.58,83.26,43.62,120,5527,1189,0.2151,0.958,30098.1,363.9,21.1,4750,1.39,27110,0.759,7281.9,3406,4487.5,324.3,0.8908,1,64,2242.4,1.7374,0.775,2220.3,0.0352,45.7,9.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
112,대구광역시 남구 대명9동,남구,2720064000,42.71,40.1,48.86,34.56,31.61,30.6,79.19,40,13110,3942,0.3007,1.388,0.0,891.6,1.9,762,0.97,27200,3.1401,4175.0,785,250.0,817.3,0.0038,0,28,184.2,1.8211,0.0,187.4,0.051,319.8,96.1,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
113,대구광역시 서구 평리2동,서구,2717063000,42.16,35.97,44.83,48.82,28.59,14.63,93.29,13,6820,2118,0.3106,1.717,0.0,1058.3,1.8,115,0.56,27170,0.2781,24523.6,206,740.7,1200.3,0.0,0,6,152.3,1.7598,0.0,120.5,0.0631,487.1,151.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
114,대구광역시 서구 평리3동,서구,2717064000,42.07,45.51,45.37,49.5,24.9,37.52,44.3,23,12090,3579,0.296,0.966,0.0,1306.4,1.7,808,1.25,27170,0.7793,15513.9,647,830.2,1448.3,0.0,0,17,230.2,1.772,0.0,202.4,0.0355,503.8,149.1,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
115,대구광역시 수성구 상동,수성구,2726062000,41.99,50.27,50.61,34.06,25.91,24.26,53.69,37,13938,4169,0.2991,1.02,0.0,1285.0,2.2,678,0.69,27260,1.3277,10497.9,986,742.6,1288.9,0.0,0,28,118.7,1.9138,0.0,157.7,0.0375,366.8,109.7,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
116,대구광역시 서구 비산4동,서구,2717058000,41.69,37.68,31.41,54.7,39.06,29.3,71.14,14,8143,2327,0.2858,1.224,0.0,820.4,1.3,256,0.82,27170,0.434,18762.7,311,716.6,872.3,0.0579,0,12,200.0,1.7548,0.0714,234.6,0.045,542.9,155.1,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
117,대구광역시 북구 노원동,북구,2723079000,41.04,41.04,39.33,33.9,42.08,41.68,53.02,41,10954,3163,0.2888,1.009,0.0,765.8,1.5,1224,1.11,27230,3.0536,3587.2,1104,361.5,693.4,0.3207,0,44,266.5,1.7025,0.2195,247.7,0.0371,260.8,75.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
118,대구광역시 서구 비산1동,서구,2717055000,40.97,34.9,34.63,39.76,56.41,10.94,80.54,11,7738,2253,0.2912,1.404,0.0,508.1,3.0,94,0.44,27170,0.4334,17854.2,213,491.5,505.0,0.5352,0,4,115.3,1.5363,0.4545,81.4,0.0516,644.8,187.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
119,대구광역시 서구 비산5동,서구,2717059000,40.05,36.08,10.6,66.62,93.49,18.82,12.08,7,4744,1264,0.2664,0.566,7774.7,184.3,0.6,128,0.38,27170,0.3445,13770.7,337,978.2,201.9,1.0,2,4,204.0,1.6091,1.0,187.1,0.0208,593.0,158.0,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
120,대구광역시 동구 신암1동,동구,2714051000,39.96,44.16,33.83,38.76,27.58,40.87,59.06,21,10781,3064,0.2842,1.086,0.0,1088.7,2.3,394,0.75,27140,0.606,17790.4,526,868.0,1051.5,0.0,0,10,436.8,1.7965,0.0,419.1,0.0399,490.0,139.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
121,대구광역시 서구 평리5동,서구,2717066000,39.92,43.12,28.18,57.38,19.87,32.48,65.1,8,10531,2930,0.2782,1.17,0.0,1827.8,2.4,224,1.2,27170,0.4071,25868.3,186,456.9,1832.0,0.0,0,9,214.6,1.864,0.0,213.6,0.043,1170.1,325.6,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
122,대구광역시 서구 내당2·3동,서구,2717052500,39.91,37.48,29.13,35.24,63.76,30.88,48.99,16,8091,2299,0.2841,0.982,0.0,458.7,2.6,287,0.65,27170,0.4967,16289.5,443,891.9,456.6,0.6524,0,13,339.8,1.6893,0.6875,287.2,0.0361,475.9,135.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
123,대구광역시 동구 신암5동,동구,2714054100,38.18,29.5,21.74,20.13,75.07,22.82,84.23,17,7315,2027,0.2771,1.472,0.0,376.2,4.2,300,0.96,27140,0.5467,13380.3,314,574.4,366.8,0.9108,0,9,165.0,1.672,0.9412,148.4,0.0541,406.4,112.6,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
124,대구광역시 중구 삼덕동,중구,2711054500,37.36,44.83,13.56,4.03,66.44,86.78,19.46,39,7460,1951,0.2615,0.697,0.0,459.2,9.2,3487,2.29,27110,0.644,11583.9,1526,2369.6,480.0,0.5839,0,70,1719.3,1.8185,0.7949,2071.5,0.0256,186.5,48.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
125,대구광역시 남구 봉덕2동,남구,2720054000,37.26,33.69,48.86,73.99,20.54,7.18,24.83,13,12852,3867,0.3009,0.754,0.0,1642.4,1.1,66,0.14,27200,3.0276,4244.9,470,155.2,1539.8,0.0,0,4,59.5,1.8229,0.0,49.5,0.0277,918.0,276.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
126,대구광역시 남구 봉덕1동,남구,2720053000,37.12,39.57,36.11,10.9,46.88,25.8,67.79,29,7680,2255,0.2936,1.211,0.0,668.7,3.7,448,0.69,27200,0.4881,15734.5,651,1333.7,815.4,0.192,0,12,195.9,1.7448,0.3448,188.9,0.0445,256.0,75.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
127,대구광역시 서구 비산6동,서구,2717060000,36.06,35.44,29.53,68.62,33.29,20.57,21.81,6,6319,1822,0.2883,0.726,0.0,779.7,1.2,200,0.89,27170,0.2715,23274.4,225,828.7,935.7,0.0,0,7,166.1,1.6884,0.0,139.8,0.0267,902.7,260.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
128,대구광역시 동구 효목1동,동구,2714059000,35.35,40.84,23.63,12.92,39.2,27.65,77.85,39,11472,3092,0.2695,1.363,0.0,920.5,3.5,901,1.16,27140,1.4646,7832.9,779,531.9,849.0,0.1592,0,32,179.1,1.7622,0.2051,109.1,0.0501,286.8,77.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
129,대구광역시 서구 비산2·3동,서구,2717056500,34.52,34.5,13.42,64.94,56.84,16.04,16.11,12,7550,1952,0.2585,0.623,0.0,529.0,0.6,276,0.53,27170,0.555,13603.6,523,942.3,678.0,0.3078,0,13,196.2,1.5586,0.5833,127.7,0.0229,580.8,150.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
130,대구광역시 달서구 상인3동,달서구,2729062600,33.34,25.64,15.84,69.46,22.89,40.0,46.31,13,9445,2350,0.2488,0.974,0.0,1473.2,0.5,464,1.28,27290,3.3085,2854.8,363,109.7,1319.7,0.0,0,13,327.8,1.7064,0.0,275.2,0.0358,674.6,167.9,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
131,대구광역시 북구 산격4동,북구,2723063100,32.72,26.17,18.66,26.0,19.53,44.43,98.66,33,6961,1902,0.2732,2.441,0.0,1878.0,2.0,595,1.62,27230,0.7157,9726.1,368,514.2,2035.1,0.0,0,6,252.6,1.8845,0.0,255.8,0.0897,204.7,55.9,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
132,대구광역시 서구 평리6동,서구,2717066100,31.96,19.5,24.97,31.38,21.88,33.96,97.32,15,5391,1536,0.2849,2.345,0.0,1562.5,2.1,317,1.82,27170,0.7464,7222.7,174,233.1,1588.9,0.0,0,10,129.4,1.7879,0.0,160.3,0.0862,336.9,96.0,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
133,대구광역시 서구 평리1동,서구,2717062000,31.82,30.6,20.94,43.79,27.25,10.87,67.11,13,6126,1707,0.2786,1.2,0.0,1090.1,1.8,68,0.23,27170,0.3656,16756.0,295,806.9,1031.4,0.0,0,4,102.6,1.7586,0.0,90.3,0.0441,437.6,121.9,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
134,대구광역시 북구 산격1동,북구,2723061000,31.71,25.54,11.68,60.58,18.52,9.86,88.59,14,7370,1876,0.2545,1.543,0.0,2074.9,0.6,69,0.28,27230,0.8679,8491.8,247,284.6,2197.3,0.0,0,5,71.8,1.7525,0.0,81.1,0.0567,491.3,125.1,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
135,대구광역시 북구 검단동,북구,2723068000,31.58,14.26,18.92,49.5,17.85,38.86,95.3,14,5414,1506,0.2782,2.005,0.0,2595.7,0.9,574,3.02,27230,3.7681,1436.8,190,50.4,2658.8,0.0,0,6,208.6,1.7306,0.0,86.8,0.0737,360.9,100.4,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
136,대구광역시 남구 대명11동,남구,2720066000,30.05,30.84,15.71,33.39,35.97,42.35,30.2,18,7152,1927,0.2694,0.797,0.0,678.2,2.1,711,1.16,27200,0.8477,8436.9,614,724.3,687.2,0.0537,0,19,454.2,1.5689,0.0,300.2,0.0293,376.4,101.4,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
137,대구광역시 북구 산격3동,북구,2723063000,29.48,37.48,6.98,13.92,19.2,91.88,26.85,27,8390,1685,0.2008,0.775,0.0,1977.4,3.0,3619,3.82,27230,1.272,6595.9,947,744.5,2105.0,0.0,0,19,1139.1,1.6083,0.0,1254.2,0.0285,299.6,60.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
138,대구광역시 달성군 가창면,달성군,2771031000,28.72,15.84,9.53,61.74,15.84,55.24,48.99,14,6719,1645,0.2448,0.982,0.0,5071.0,0.1,2291,5.9,27710,110.4332,60.8,388,3.5,5522.5,0.0,0,32,134.5,1.676,0.0,148.1,0.0361,447.9,109.7,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
139,대구광역시 달성군 하빈면,달성군,2771033000,27.73,10.0,5.64,47.66,16.85,39.93,99.33,16,3104,694,0.2236,2.46,0.0,3256.8,0.2,850,4.8,27710,37.7234,82.3,177,4.7,3593.4,0.0,0,16,16.9,1.703,0.0,31.2,0.0904,182.6,40.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
140,대구광역시 동구 도평동,동구,2714061500,27.47,9.9,6.58,74.5,17.18,7.38,86.91,4,3371,812,0.2409,1.513,0.0,2913.4,0.0,41,0.57,27140,19.9271,169.2,72,3.6,2629.1,0.0,0,3,4.2,1.635,0.0,2.8,0.0556,674.2,162.4,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
141,대구광역시 군위군 군위읍,군위군,2772025000,27.01,22.78,27.11,57.22,11.81,2.35,41.61,19,7901,2237,0.2831,0.925,0.0,30232.2,0.6,0,0.0,27720,82.95,95.3,559,6.7,30678.1,0.0,0,0,0.0,1.7561,0.0,0.0,0.034,395.0,111.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
142,대구광역시 북구 침산1동,북구,2723055000,26.5,14.23,12.48,51.18,20.2,11.07,79.19,10,3441,928,0.2697,1.388,0.0,1755.0,0.4,115,0.59,27230,1.4697,2341.3,196,133.4,1796.3,0.0,0,6,93.6,1.733,0.0,72.6,0.051,312.8,84.4,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
143,대구광역시 북구 복현1동,북구,2723067100,24.34,38.56,6.44,25.0,20.87,28.59,17.45,12,7131,1506,0.2112,0.658,0.0,1623.9,3.2,333,0.67,27230,0.3619,19704.3,495,1367.8,1714.4,0.0,0,10,312.4,1.6966,0.0,236.7,0.0242,548.5,115.8,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
144,대구광역시 군위군 삼국유사면,군위군,2772037000,21.33,6.27,1.47,55.37,12.82,2.35,86.91,2,1330,251,0.1887,1.513,0.0,23508.2,0.0,0,0.0,27720,115.041,11.6,36,0.3,24412.0,0.0,0,0,0.0,1.542,0.0,0.0,0.0556,443.3,83.7,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
145,대구광역시 군위군 우보면,군위군,2772034000,21.02,7.11,1.34,67.11,12.48,2.35,64.43,2,1937,364,0.1879,1.135,0.0,26371.0,0.0,0,0.0,27720,60.4878,32.0,48,0.8,27265.0,0.0,0,0,0.0,1.6422,0.0,0.0,0.0417,645.7,121.3,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
146,대구광역시 군위군 효령면,군위군,2772032000,19.3,9.8,3.49,70.81,13.49,2.35,27.85,4,3639,726,0.1995,0.778,0.0,18441.6,0.0,0,0.0,27720,96.6177,37.7,140,1.4,19823.3,0.0,0,0,0.0,1.6874,0.0,0.0,0.0286,727.8,145.2,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
147,대구광역시 군위군 의흥면,군위군,2772035000,18.89,8.66,1.21,93.29,12.15,2.35,0.0,0,2217,408,0.184,0.0,0.0,27468.0,0.0,0,0.0,27720,54.4298,40.7,92,1.7,27468.0,0.0,0,0,0.0,1.3958,0.0,0.0,0.0,2217.0,408.0,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
148,대구광역시 군위군 소보면,군위군,2772031000,18.02,7.79,3.09,82.89,11.48,2.35,6.71,1,2221,444,0.1999,0.433,0.0,33661.7,0.0,0,0.0,27720,99.6768,22.3,63,0.6,34386.7,0.0,0,0,0.0,1.6534,0.0,0.0,0.0159,1110.5,222.0,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
149,대구광역시 군위군 부계면,군위군,2772033000,16.85,8.19,4.57,71.48,14.16,2.35,4.03,2,2106,446,0.2118,0.348,0.0,16691.3,0.0,0,0.0,27720,65.1498,32.3,156,2.4,14132.4,0.0,0,0,0.0,1.5238,0.0,0.0,0.0128,702.0,148.7,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
150,대구광역시 군위군 산성면,군위군,2772036000,15.2,6.84,0.0,63.09,13.16,2.35,14.77,1,1201,217,0.1807,0.604,0.0,18902.9,0.0,0,0.0,27720,36.9047,32.5,45,1.2,21435.4,0.0,0,0,0.0,1.3772,0.0,0.0,0.0222,600.5,108.5,시설관리·임대,4050,시설관리·임대 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
1,대구광역시 북구 구암동,북구,2723074500,78.34,74.9,94.76,69.63,91.61,70.97,56.38,39,30230,10977,0.3631,1.071,15065.5,284.0,7.4,2117,2.05,27230,4.1947,7206.7,1035,246.7,349.2,0.7449,3,41,403.8,1.7552,0.9487,533.1,0.0377,755.8,274.4,부동산,4050,부동산 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
2,대구광역시 수성구 범어1동,수성구,2726051000,76.42,83.59,90.2,7.72,94.7,80.74,98.66,87,22679,8055,0.3552,2.503,19467.9,255.8,28.2,2378,2.41,27260,1.1852,19135.2,988,833.6,239.4,0.996,2,34,1056.3,1.9254,0.9885,827.2,0.0881,257.7,91.5,부동산,4050,부동산 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
3,대구광역시 북구 동천동,북구,2723078000,75.9,86.88,94.23,73.32,69.09,88.59,7.72,24,24635,9308,0.3778,0.477,8538.0,450.8,8.1,4100,2.87,27230,1.0632,23170.6,1429,1344.1,430.1,0.6767,1,118,1498.7,1.7811,0.5417,955.8,0.0168,985.4,372.3,부동산,4050,부동산 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
4,대구광역시 달서구 상인1동,달서구,2729062400,75.81,90.67,80.67,83.9,73.02,79.26,10.07,19,31919,10210,0.3199,0.514,20963.7,451.5,6.5,2895,2.76,27290,1.4947,21354.8,1050,702.5,455.1,0.5638,1,54,886.7,1.7616,0.5789,576.4,0.0181,1596.0,510.5,부동산,4050,부동산 (업종대분류),4050 중장년 구매력층 (40~59세),대분류
